"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9093","GSM9094","GSM9095","GSM9096","GSM9097"
"18379","219015_s_at","NM_018466","NM_018466","ALG13, UDP-N-acetylglucosaminyltransferase subunit","ALG13","79868","52.7","54","63.6","74.9","42.8"
"18380","219016_at","NM_021826","NM_021826","FAST kinase domains 5","FASTKD5","60493","86.6","113.3","92.1","118.9","90.9"
"18381","219017_at","NM_018638","NM_018638","ethanolamine kinase 1","ETNK1","55500","57.2","42.1","33.4","54","41.9"
"18382","219018_s_at","NM_022747","NM_022747","coiled-coil domain containing 85C","CCDC85C","317762","9.6","24.2","6.7","8.4","7.4"
"18383","219019_at","NM_018494","NM_018494","p53-induced death domain protein 1","PIDD1","55367","10.4","10.7","14.7","15.8","20.6"
"18384","219020_at","NM_022460","NM_022460","HCLS1 binding protein 3","HS1BP3","64342","287.2","254.3","229.4","256.4","265.5"
"18385","219021_at","NM_018320","NM_018320","ring finger protein 121","RNF121","55298","63","71.2","54.2","50.2","98"
"18386","219022_at","NM_022895","NM_022895","chromosome 12 open reading frame 43","C12orf43","64897","58.8","80","61.6","61.8","66.6"
"18387","219023_at","NM_018569","NM_018569","adaptor-related protein complex 1 associated regulatory protein","AP1AR","55435","31.7","41.1","40.3","26.4","30.3"
"18388","219024_at","NM_021622","NM_021622","pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1","PLEKHA1","59338","124.2","84.1","122","104.4","66.3"
"18389","219025_at","NM_020404","NM_020404","CD248 molecule, endosialin","CD248","57124","215.7","177.4","106.9","234.6","245.2"
"18390","219026_s_at","NM_004841","NM_004841","RAS protein activator like 2","RASAL2","9462","5","15.8","13.4","27.6","26.9"
"18391","219027_s_at","NM_006901","NM_006901","myosin IXA","MYO9A","4649","114","96.9","123.4","172.6","95.3"
"18392","219028_at","NM_022740","NM_022740","homeodomain interacting protein kinase 2","HIPK2","28996","45.8","55.2","34.3","48.9","51.7"
"18393","219029_at","NM_022483","NM_022483","chromosome 5 open reading frame 28","C5orf28","64417","16","43.1","37.4","41.9","30.1"
"18394","219030_at","NM_016058","NM_016058","TP53RK binding protein","TPRKB","51002","216.7","168.1","156.6","166","126.2"
"18395","219031_s_at","NM_016101","NM_016101","NIP7, nucleolar pre-rRNA processing protein","NIP7","51388","37.9","13.6","26.2","50.7","30.1"
"18396","219032_x_at","NM_014322","NM_014322","opsin 3","OPN3","23596","66.3","70.9","51.6","74.7","90.9"
"18397","219033_at","NM_024615","NM_024615","poly (ADP-ribose) polymerase family, member 8","PARP8","79668","37.5","61.9","37.6","26.9","56.7"
"18398","219034_at","NM_017851","NM_017851","poly (ADP-ribose) polymerase family, member 16","PARP16","54956","89.6","124.4","108.1","134.7","117.2"
"18399","219035_s_at","NM_025126","NM_025126","ring finger protein 34, E3 ubiquitin protein ligase","RNF34","80196","292.7","253.9","225.6","238.3","240.3"
"18400","219036_at","NM_024491","NM_024491","centrosomal protein 70kDa","CEP70","80321","52.6","43.5","63.7","73.9","78.8"
"18401","219037_at","NM_016052","NM_016052","ribosomal RNA processing 15 homolog (S. cerevisiae)","RRP15","51018","50.4","40.8","50.8","54.7","43.5"
"18402","219038_at","NM_024657","NM_024657","MORC family CW-type zinc finger 4","MORC4","79710","87.2","109.7","118.1","116","108.5"
"18403","219039_at","NM_017789","NM_017789","sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C","SEMA4C","54910","99.5","187.8","140.6","181.4","175.3"
"18404","219040_at","NM_024535","NM_024535","coronin 7","CORO7","79585","10.5","10.6","6","20.7","9.4"
"18405","219041_s_at","NM_014374","NM_014374","replication initiator 1","REPIN1","29803","160.9","154.9","115.3","138.2","143.6"
"18406","219042_at","NM_021020","NM_021020","leucine zipper, putative tumor suppressor 1","LZTS1","11178","41.4","7.2","9.9","10.1","19.5"
"18407","219043_s_at","NM_024065","NM_024065","phosducin-like 3 /// phosducin-like 3 pseudogene 4","PDCL3 /// PDCL3P4","79031 /// 285359","174.3","237.4","300.3","267.3","253.6"
"18408","219044_at","NM_018271","NM_018271","threonine synthase-like 2 (S. cerevisiae)","THNSL2","55258","54.8","73.1","9.6","75","92.9"
"18409","219045_at","NM_019034","NM_019034","ras homolog family member F (in filopodia)","RHOF","54509","68.1","59.3","77","67.7","67.3"
"18410","219046_s_at","NM_022062","NM_022062","PBX/knotted 1 homeobox 2","PKNOX2","63876","43.1","44.1","36.1","76.8","99.5"
"18411","219047_s_at","NM_024706","NM_024706","zinc finger protein 668","ZNF668","79759","6.6","7.1","13.5","5.9","31.2"
"18412","219048_at","NM_012327","NM_012327","phosphatidylinositol glycan anchor biosynthesis, class N","PIGN","23556","48.2","12.3","56.3","55.7","23.9"
"18413","219049_at","NM_018371","NM_018371","chondroitin sulfate N-acetylgalactosaminyltransferase 1","CSGALNACT1","55790","65.9","82.5","82.6","88.9","68.7"
"18414","219050_s_at","NM_014205","NM_014205","zinc finger, HIT-type containing 2","ZNHIT2","741","6","28.4","8.3","12.5","36.2"
"18415","219051_x_at","NM_024042","NM_024042","meteorin, glial cell differentiation regulator","METRN","79006","136.1","41.3","61.9","89","133.1"
"18416","219052_at","NM_024747","NM_024747","Hermansky-Pudlak syndrome 6","HPS6","79803","92.7","147.8","119.1","120.6","132.7"
"18417","219053_s_at","NM_017966","NM_017966","vacuolar protein sorting 37 homolog C (S. cerevisiae)","VPS37C","55048","159","103.5","90.1","52.1","169.2"
"18418","219054_at","NM_024563","NM_024563","natriuretic peptide receptor 3","NPR3","4883","33.2","62.5","231.4","17.8","23.6"
"18419","219055_at","NM_018079","NM_018079","S1 RNA binding domain 1","SRBD1","55133","35.5","102","85.2","76.5","82.9"
"18420","219056_at","NM_024570","NM_024570","ribonuclease H2, subunit B","RNASEH2B","79621","24.2","59.3","45.1","54.6","48"
"18421","219057_at","NM_024816","NM_024816","rabaptin, RAB GTPase binding effector protein 2","RABEP2","79874","7.2","17.4","12","17.3","85.5"
"18422","219058_x_at","NM_022164","NM_022164","tubulointerstitial nephritis antigen-like 1","TINAGL1","64129","65.7","118.4","91.7","74.4","65.1"
"18423","219059_s_at","AL574194","AL574194","lymphatic vessel endothelial hyaluronan receptor 1","LYVE1","10894","195.4","140.5","95.6","86.6","66.1"
"18424","219060_at","NM_018024","NM_018024","WDYHV motif containing 1","WDYHV1","55093","30.9","68.6","52.3","50.5","57.9"
"18425","219061_s_at","NM_006014","NM_006014","L antigen family, member 3","LAGE3","8270","136.3","82.6","95.8","121.9","129.9"
"18426","219062_s_at","NM_017742","NM_017742","zinc finger, CCHC domain containing 2","ZCCHC2","54877","47","67.2","79","57.7","54.7"
"18427","219063_at","NM_024319","NM_024319","chromosome 1 open reading frame 35","C1orf35","79169","89.1","85.3","81","122","86.9"
"18428","219064_at","NM_030569","NM_030569","inter-alpha-trypsin inhibitor heavy chain family, member 5","ITIH5","80760","55.2","326.6","245.9","164.7","124.9"
"18429","219065_s_at","NM_015955","NM_015955","dpy-30 homolog (C. elegans) /// mediator of cell motility 1","DPY30 /// MEMO1","51072 /// 84661","152.4","166.1","158.1","168.6","168.5"
"18430","219066_at","NM_021823","NM_021823","phosphopantothenoylcysteine decarboxylase","PPCDC","60490","34.5","15.8","15.3","9.1","39.5"
"18431","219067_s_at","NM_017615","NM_017615","non-SMC element 4 homolog A (S. cerevisiae)","NSMCE4A","54780","96.3","105","136.9","98","76.6"
"18432","219068_x_at","NM_018188","NM_018188","ATPase family, AAA domain containing 3A /// ATPase family, AAA domain containing 3B","ATAD3A /// ATAD3B","55210 /// 83858","72.8","104.3","78.8","79.1","98.5"
"18433","219069_at","NM_017704","NM_017704","ankyrin repeat domain 49","ANKRD49","54851","106.1","162.2","148.5","175.2","137.4"
"18434","219070_s_at","NM_023948","NM_023948","motile sperm domain containing 3","MOSPD3","64598","149.4","161.5","154.5","206.2","118.3"
"18435","219071_x_at","NM_016458","NM_016458","HGH1 homolog (S. cerevisiae)","HGH1","51236","84.8","207.2","119.6","153.3","154.7"
"18436","219072_at","NM_004765","NM_004765","B-cell CLL/lymphoma 7C","BCL7C","9274","151.2","18.9","128.9","149.2","168.2"
"18437","219073_s_at","NM_017784","NM_017784","oxysterol binding protein-like 10","OSBPL10","114884","141","106.6","155.2","336.3","268.8"
"18438","219074_at","NM_018241","NM_018241","transmembrane protein 184C","TMEM184C","55751","79.9","80.1","62","69.8","65.1"
"18439","219075_at","NM_024029","NM_024029","Yip1 domain family, member 2","YIPF2","78992","49.9","48.5","41","34.8","38.2"
"18440","219076_s_at","NM_018663","NM_018663","peroxisomal membrane protein 2, 22kDa","PXMP2","5827","145.5","189.4","142.7","106.5","147.5"
"18441","219077_s_at","NM_016373","NM_016373","WW domain containing oxidoreductase","WWOX","51741","46.7","123.9","86","119.7","82.4"
"18442","219078_at","NM_018040","NM_018040","G patch domain containing 2","GPATCH2","55105","64.3","42.9","53.1","76.8","63.6"
"18443","219079_at","NM_016230","NM_016230","cytochrome b5 reductase 4","CYB5R4","51167","53","55.8","69.2","66.8","40.1"
"18444","219080_s_at","NM_019857","NM_019857","CTP synthase 2","CTPS2","56474","38.1","71.2","125.4","50.7","52.6"
"18445","219081_at","NM_024668","NM_024668","ankyrin repeat and KH domain containing 1 /// ANKHD1-EIF4EBP3 readthrough","ANKHD1 /// ANKHD1-EIF4EBP3","54882 /// 404734","92.3","48.4","77.5","81.5","71.7"
"18446","219082_at","NM_015944","NM_015944","amidohydrolase domain containing 2 /// cementum protein 1","AMDHD2 /// CEMP1","51005 /// 752014","30.8","5.4","10.2","4.6","7.1"
"18447","219083_at","NM_018130","NM_018130","SHQ1, H/ACA ribonucleoprotein assembly factor","SHQ1","55164","74.6","108.7","147.4","130.9","133.5"
"18448","219084_at","NM_022455","NM_022455","nuclear receptor binding SET domain protein 1","NSD1","64324","46.7","51.2","64.4","74.8","56.2"
"18449","219085_s_at","NM_024707","NM_024707","gem (nuclear organelle) associated protein 7","GEMIN7","79760","16.8","5.3","8.3","11.6","28.3"
"18450","219086_at","NM_018335","NM_018335","zinc finger protein 839","ZNF839","55778","40.7","101.3","87.4","103.8","59.6"
"18451","219087_at","NM_017680","NM_017680","asporin","ASPN","54829","1850.2","1863.6","3086.9","2328.4","2220.9"
"18452","219088_s_at","AA639585","AA639585","zinc finger protein 576","ZNF576","79177","26","10.4","28.7","25.1","22.2"
"18453","219089_s_at","NM_024327","NM_024327","zinc finger protein 576","ZNF576","79177","91.7","65.6","67.4","80.4","119.7"
"18454","219090_at","NM_020689","NM_020689","solute carrier family 24 (sodium/potassium/calcium exchanger), member 3","SLC24A3","57419","1102.9","1955.9","1919.2","1834.5","1871.9"
"18455","219091_s_at","NM_024756","NM_024756","multimerin 2","MMRN2","79812","71.7","150.4","161.8","137.6","157"
"18456","219092_s_at","NM_022755","NM_022755","inositol 1,3,4,5,6-pentakisphosphate 2-kinase","IPPK","64768","64.7","64.7","67.5","55.8","91.5"
"18457","219093_at","NM_017933","NM_017933","phosphotyrosine interaction domain containing 1","PID1","55022","195.4","368.5","256.9","162.9","122.6"
"18458","219094_at","NM_014154","NM_014154","armadillo repeat containing 8","ARMC8","25852","11.4","13.8","25.2","26.8","4.8"
"18459","219095_at","NM_005090","NM_005090","JMJD7-PLA2G4B readthrough /// phospholipase A2, group IVB (cytosolic)","JMJD7-PLA2G4B /// PLA2G4B","8681 /// 100137049","40.3","92.4","94.5","56.9","62.6"
"18460","219096_at","NM_024585","NM_024585","armadillo repeat containing 7","ARMC7","79637","90.3","65","70.4","56.6","87.8"
"18461","219097_x_at","NM_024104","NM_024104","small integral membrane protein 7","SMIM7","79086","331.6","279.7","258.3","413.3","408"
"18462","219098_at","NM_014520","NM_014520","MYB binding protein (P160) 1a","MYBBP1A","10514","82","119","87.2","64.9","110.3"
"18463","219099_at","NM_020375","NM_020375","chromosome 12 open reading frame 5","C12orf5","57103","122.4","51.8","48.4","59.9","46.6"
"18464","219100_at","NM_024928","NM_024928","oligonucleotide/oligosaccharide-binding fold containing 1","OBFC1","79991","81.1","57.5","85.6","72.9","83.7"
"18465","219101_x_at","NM_024527","NM_024527","abhydrolase domain containing 8","ABHD8","79575","11.2","19.2","7.8","33.8","57.3"
"18466","219102_at","NM_020650","NM_020650","reticulocalbin 3, EF-hand calcium binding domain","RCN3","57333","81.9","109","43.6","68","115.6"
"18467","219103_at","NM_017707","NM_017707","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3","ASAP3","55616","15.7","17.4","54.9","58.8","72.8"
"18468","219104_at","NM_016422","NM_016422","ring finger protein 141","RNF141","50862","79.4","51.3","57.7","44","72.4"
"18469","219105_x_at","NM_014321","NM_014321","origin recognition complex, subunit 6","ORC6","23594","58.1","97.2","106.5","90","110.4"
"18470","219106_s_at","NM_006063","NM_006063","kelch-like family member 41","KLHL41","10324","3.8","13.2","9.4","14.9","3.2"
"18471","219107_at","NM_021948","NM_021948","brevican","BCAN","63827","79.8","14.6","10.2","13.9","57.1"
"18472","219108_x_at","NM_017895","NM_017895","DEAD (Asp-Glu-Ala-Asp) box polypeptide 27 /// synovial sarcoma translocation, chromosome 18","DDX27 /// SS18","6760 /// 55661","163","231.2","187.7","234.7","244.9"
"18473","219109_at","NM_024532","NM_024532","sperm associated antigen 16","SPAG16","79582","55.4","90","96.9","97.3","90.4"
"18474","219110_at","NM_018983","NM_018983","GAR1 ribonucleoprotein","GAR1","54433","108.5","177.9","108","114.4","160"
"18475","219111_s_at","NM_024072","NM_024072","DEAD (Asp-Glu-Ala-Asp) box polypeptide 54","DDX54","79039","95.8","72.9","92.3","96.6","105.7"
"18476","219112_at","NM_016340","NM_016340","Rap guanine nucleotide exchange factor (GEF) 6","RAPGEF6","51735","9","15.2","28","20.8","11.7"
"18477","219113_x_at","NM_016246","NM_016246","hydroxysteroid (17-beta) dehydrogenase 14","HSD17B14","51171","83.1","112.6","110.6","102","143"
"18478","219114_at","NM_016210","NM_016210","chromosome 3 open reading frame 18","C3orf18","51161","81.9","89.5","83","79.8","75.1"
"18479","219115_s_at","NM_014432","NM_014432","interleukin 20 receptor, alpha","IL20RA","53832","3.3","13.1","0.9","17","8.9"
"18480","219116_s_at","NM_018185","NM_018185","DCN1, defective in cullin neddylation 1, domain containing 2","DCUN1D2","55208","44.6","83.5","66.8","79","72.9"
"18481","219117_s_at","NM_016594","NM_016594","FK506 binding protein 11, 19 kDa","FKBP11","51303","213.4","178.9","177.4","198.9","230.5"
"18482","219118_at","NM_016594","NM_016594","FK506 binding protein 11, 19 kDa","FKBP11","51303","144.2","89.8","72.2","76","76"
"18483","219119_at","NM_016200","NM_016200","LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae)","LSM8","51691","178.3","145.6","133.7","137.4","154.8"
"18484","219120_at","NM_025203","NM_025203","chromosome 2 open reading frame 44","C2orf44","80304","33.2","52.6","38.5","43.2","43.2"
"18485","219121_s_at","NM_017697","NM_017697","epithelial splicing regulatory protein 1","ESRP1","54845","16.6","11.7","8.3","13.9","51.1"
"18486","219122_s_at","NM_017872","NM_017872","tRNA-histidine guanylyltransferase 1-like (S. cerevisiae)","THG1L","54974","64.8","66","63.9","81.2","94.4"
"18487","219123_at","NM_014519","NM_014519","zinc finger protein 232","ZNF232","7775","120.2","113.2","139.2","95.2","109.5"
"18488","219124_at","NM_025115","NM_025115","TELO2 interacting protein 2","TTI2","80185","92.4","136.4","101.4","130.8","100.7"
"18489","219125_s_at","NM_018845","NM_018845","solute carrier family 50 (sugar efflux transporter), member 1","SLC50A1","55974","123.4","8.2","83","96.6","93.6"
"18490","219126_at","NM_018288","NM_018288","PHD finger protein 10","PHF10","55274","159.6","235.3","148","175.5","145.7"
"18491","219127_at","NM_024320","NM_024320","proline rich 15-like","PRR15L","79170","71.4","55.7","53.3","68","99.8"
"18492","219128_at","NM_017880","NM_017880","chromosome 2 open reading frame 42","C2orf42","54980","49.8","80.9","88.6","107","104"
"18493","219129_s_at","NM_024632","NM_024632","SAP30-like","SAP30L","79685","61.1","35.3","44.5","47.9","36.2"
"18494","219130_at","NM_019083","NM_019083","tRNA methyltransferase 13 homolog (S. cerevisiae)","TRMT13","54482","95.5","91.2","115.3","87.1","69.5"
"18495","219131_at","NM_013319","NM_013319","UbiA prenyltransferase domain containing 1","UBIAD1","29914","43.4","52.8","35.7","50.3","23.6"
"18496","219132_at","NM_021255","NM_021255","pellino E3 ubiquitin protein ligase family member 2","PELI2","57161","48.8","8.3","40","21.2","38.3"
"18497","219133_at","NM_017897","NM_017897","3-oxoacyl-ACP synthase, mitochondrial","OXSM","54995","78.7","104.3","97.5","99.9","137"
"18498","219134_at","NM_022159","NM_022159","EGF, latrophilin and seven transmembrane domain containing 1","ELTD1","64123","63.2","44","99.2","115.1","100.6"
"18499","219135_s_at","AL515916","AL515916","lipase maturation factor 1","LMF1","64788","10.3","27.1","3.8","50.7","29.9"
"18500","219136_s_at","NM_022773","NM_022773","lipase maturation factor 1","LMF1","64788","33.2","7.7","23.8","37.3","10.2"
"18501","219137_s_at","NM_020194","NM_020194","mitochondrial fission factor","MFF","56947","176.6","190.1","255.1","182.9","135"
