"","ID","GB_ACC","Representative.Public.ID","Gene.Title","Gene.Symbol","ENTREZ_GENE_ID","GSM9098","GSM9099","GSM9100","GSM9101","GSM9102"
"15472","216100_s_at","BG289527","BG289527","torsin A interacting protein 1","TOR1AIP1","26092","80.5","28.1","70.5","74.8","92.1"
"15473","216101_at","AL049242","AL049242","","","","46.6","32.8","14.9","28.2","19.9"
"15474","216102_at","AK021690","AK021690","pleckstrin homology-like domain, family B, member 1","PHLDB1","23187","10.3","4","3.9","12.1","9"
"15475","216103_at","AB014607","AB014607","acyl-CoA thioesterase 11","ACOT11","26027","29.9","31.6","15.8","18.9","37.6"
"15476","216104_at","AF090910","AF090910","","","","8.9","1.4","3.7","3","7.5"
"15477","216105_x_at","X86428","X86428","protein phosphatase 2A activator, regulatory subunit 4","PPP2R4","5524","95.8","175.3","246.2","89.9","108.2"
"15478","216106_at","AL109682","AL109682","uncharacterized LOC145678","LOC145678","145678","8.3","27.9","33","19.6","9.7"
"15479","216107_at","AF218021","AF218021","uncharacterized LOC100129503","PP13","100129503","39.7","61.8","15.6","29.5","47.9"
"15480","216108_at","AK024142","AK024142","","","","5.5","4.3","9.1","8.6","11.6"
"15481","216109_at","AK025348","AK025348","mediator complex subunit 13-like","MED13L","23389","60.7","19.6","48.2","83.6","46.8"
"15482","216110_x_at","AU147017","AU147017","","AC068039.4","","62.4","40.5","13.3","50.1","60.5"
"15483","216111_x_at","U38979","U38979","postmeiotic segregation increased 2 pseudogene 3","PMS2P3","5387","72.5","92.7","92.7","66.1","60.7"
"15484","216112_at","AU157200","AU157200","","","","32.7","28","9.6","26.7","18.7"
"15485","216113_at","AF070566","AF070566","abl-interactor 2","ABI2","10152","3.5","18.1","11.1","19.4","1.7"
"15486","216114_at","AL049430","AL049430","NCK interacting protein with SH3 domain","NCKIPSD","51517","70.6","25.4","48","82.6","49.7"
"15487","216115_at","AK024873","AK024873","neurofibromin-like /// neurofibromin 1","LOC101930150 /// NF1","4763 /// 101930150","94.8","78.8","79.4","116.4","74.5"
"15488","216116_at","AL049430","AL049430","CELSR3 antisense RNA 1 (head to head)","CELSR3-AS1","102724368","3.7","6.9","3.3","2.3","1.8"
"15489","216117_at","AK025114","AK025114","exosome component 2","EXOSC2","23404","32.6","1.7","4.9","9.6","8.3"
"15490","216118_at","AU148024","AU148024","","","","57.5","18","23.8","8.8","42.9"
"15491","216119_s_at","AL109804","AL109804","sperm flagellar 1","SPEF1","25876","77.3","60.5","55.1","58.4","48.5"
"15492","216120_s_at","X63575","X63575","ATPase, Ca++ transporting, plasma membrane 2","ATP2B2","491","17.7","4.6","23.1","13.5","13.2"
"15493","216121_at","AL080106","AL080106","","","","31.2","37.9","15.7","18.6","20"
"15494","216122_at","AK024543","AK024543","","","","4.4","5.1","2.9","9.4","2.7"
"15495","216123_x_at","AK024158","AK024158","","","","14.1","18.7","27.6","30.5","30"
"15496","216124_at","AK024158","AK024158","","","","2.1","6.6","16.4","12.3","2.7"
"15497","216125_s_at","AF064606","AF064606","RAN binding protein 9","RANBP9","10048","75.1","64.9","54.3","74.2","65"
"15498","216126_at","AK022418","AK022418","","","","96.3","77.9","65.4","108.4","78.5"
"15499","216127_at","Z84717","Z84717","protein disulfide isomerase family A, member 2","PDIA2","64714","4.3","6","2.5","2.9","3.8"
"15500","216128_at","AF052173","AF052173","uncharacterized LOC101929597 /// tubulin folding cofactor D","LOC101929597 /// TBCD","6904 /// 101929597","56.8","10.5","32.8","14.7","46.3"
"15501","216129_at","AL117659","AL117659","ATPase, class II, type 9A","ATP9A","10079","23.2","54.6","6.9","31.8","13.8"
"15502","216130_at","AK021633","AK021633","","","","38.5","4.6","36.8","12.8","5.8"
"15503","216131_at","AK000244","AK000244","FERM domain containing 4B","FRMD4B","23150","11.1","19.9","1.7","2.1","1.1"
"15504","216132_at","AK021992","AK021992","","","","2.7","18.7","13.4","25.1","19.3"
"15505","216133_at","AA284903","AA284903","Homo sapiens mRNA for T cell receptor alpha variable 13, partial cds, clone: SEB 7. /// T cell receptor alpha variable 21 ///  /// YME1-like 1 ATPase","TCRA /// TRAV21 /// TRAV21 /// YME1L1","10730","23","8.4","23.7","41","16"
"15506","216134_at","AK000244","AK000244","FERM domain containing 4B","FRMD4B","23150","4.3","3.5","4.2","22","4.7"
"15507","216135_at","AK000122","AK000122","IQ motif containing K","IQCK","124152","19.8","1.6","6.7","12","11.6"
"15508","216136_at","AF113683","AF113683","","","","0.8","16.1","0.7","1.4","0.6"
"15509","216137_s_at","AL031718","AL031718","mitogen-activated protein kinase 8 interacting protein 3","MAPK8IP3","23162","6.3","5","18.2","7.2","4.9"
"15510","216138_at","AL137285","AL137285","","","","7.7","4.3","4.9","2.6","3.3"
"15511","216139_s_at","AL031718","AL031718","mitogen-activated protein kinase 8 interacting protein 3","MAPK8IP3","23162","31.9","13.3","2","35.9","16.8"
"15512","216140_at","AL137378","AL137378","","","","6","4.9","1.9","4.8","3.9"
"15513","216141_at","AL137285","AL137285","","","","67.5","59.6","55.6","76.6","51.9"
"15514","216142_at","AL137403","AL137403","","","","19","7.6","7.4","18.4","3.6"
"15515","216143_at","AL137403","AL137403","","","","5.7","41.2","7","12","7.5"
"15516","216144_at","AL137378","AL137378","","","","14","20.5","2.9","32","8.6"
"15517","216145_at","AL137713","AL137713","","","","17.1","11.4","9.2","9.9","64"
"15518","216146_at","AF113683","AF113683","","","","29.4","6.6","9.8","59.1","30.5"
"15519","216147_at","AL353942","AL353942","","","","29.3","27.7","31.9","53.3","49.9"
"15520","216148_at","AL353942","AL353942","","","","16.4","25.3","2","24.1","14.3"
"15521","216149_at","AL359623","AL359623","leucine rich repeat containing 37B pseudogene 1","LRRC37BP1","147172","6.6","6.2","7.2","27.5","12.2"
"15522","216150_at","AK021609","AK021609","","","","40","33.2","35.8","24","15.6"
"15523","216151_at","AK021609","AK021609","","","","1.4","1.6","1.6","5.3","0.9"
"15524","216152_at","AK021633","AK021633","","","","126.5","38","39.3","78.5","49.7"
"15525","216153_x_at","AK022897","AK022897","reversion-inducing-cysteine-rich protein with kazal motifs","RECK","8434","499.9","106.9","85.7","291.3","103.6"
"15526","216154_at","AF339787","AF339787","","","","46.6","3.2","16.5","24","1.9"
"15527","216155_at","AK024543","AK024543","","","","22.4","16.2","21.8","20.2","34.8"
"15528","216156_at","AK022897","AK022897","reversion-inducing-cysteine-rich protein with kazal motifs","RECK","8434","17.3","1.9","2.4","4.5","1.9"
"15529","216157_at","AK024231","AK024231","","","","29.8","1.6","31.7","7.7","0.9"
"15530","216158_at","AK024123","AK024123","","","","9","2.4","17.7","6.1","1.9"
"15531","216159_s_at","AK023757","AK023757","","","","48.7","67.1","38.5","94","64.8"
"15532","216160_at","AK024231","AK024231","","","","3.5","3.5","6","1.5","6.7"
"15533","216161_at","AK024128","AK024128","strawberry notch homolog 1 (Drosophila)","SBNO1","55206","43.2","47.9","31.3","22.5","39.8"
"15534","216162_at","AK024128","AK024128","strawberry notch homolog 1 (Drosophila)","SBNO1","55206","33.5","22.3","17.3","25","22.5"
"15535","216163_at","AK025086","AK025086","","","","4.3","9.3","8.3","8.6","4.9"
"15536","216164_at","AK024867","AK024867","","","","82.9","51.3","35","100.4","86.9"
"15537","216165_at","AK025650","AK025650","","","","1.9","5.2","14.1","3.4","4.9"
"15538","216166_at","AK024909","AK024909","","","","37.6","5.6","12.8","21.8","24"
"15539","216167_at","AK024867","AK024867","leucine rich repeat neuronal 2","LRRN2","10446","2.3","2.6","5.9","1.6","1.6"
"15540","216168_at","AK024909","AK024909","","","","23.5","28.3","22.5","25.6","21.3"
"15541","216169_at","AK025430","AK025430","","","","2.9","2.6","1.6","3.8","4.4"
"15542","216170_at","AK025271","AK025271","","","","44.4","27.9","40.6","45.4","42.5"
"15543","216171_at","AK025271","AK025271","","","","12.6","0.8","1.6","14.6","5"
"15544","216172_at","AK025114","AK025114","","","","72.9","15.7","54.5","57.8","53.1"
"15545","216173_at","AK025360","AK025360","","","","13.3","1","13","13.4","9.7"
"15546","216174_at","AK025343","AK025343","hepatocellular carcinoma-related HCRP1","HCRP1","387535","36.6","38.7","31.2","58.8","38.2"
"15547","216175_at","AK025276","AK025276","","","","63.1","13.1","17.2","22.5","35.9"
"15548","216176_at","AK025343","AK025343","hepatocellular carcinoma-related HCRP1","HCRP1","387535","67.2","85.7","75.6","91.5","71.4"
"15549","216177_at","AW582267","AW582267","ribosomal protein L29 pseudogene 7 ///","RPL29P7 /// RPL29P7","","82","44.3","66.2","70.6","73.3"
"15550","216178_x_at","AA215854","AA215854","integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)","ITGB1","3688","28.3","11","35","20.6","31.3"
"15551","216179_x_at","AK027173","AK027173","","","","8","42.8","12.7","8.5","23.1"
"15552","216180_s_at","AK026758","AK026758","synaptojanin 2","SYNJ2","8871","45.6","62.2","88.7","40.4","20.9"
"15553","216181_at","AK026758","AK026758","synaptojanin 2","SYNJ2","8871","9.7","13.1","18.5","11","7.5"
"15554","216182_at","AK026758","AK026758","synaptojanin 2","SYNJ2","8871","5.3","11.5","3.7","5.7","2"
"15555","216183_at","AL512703","AL512703","transglutaminase 2","TGM2","7052","53.1","55.2","32.6","39.8","30"
"15556","216184_s_at","AF263310","AF263310","regulating synaptic membrane exocytosis 1","RIMS1","22999","13.3","27.4","40.3","9.6","29.1"
"15557","216185_at","BC001879","BC001879","fucosyltransferase 9 (alpha (1,3) fucosyltransferase)","FUT9","10690","5.5","4.2","2.2","6.8","1.6"
"15558","216186_at","T90013","T90013","","","","51.2","65.9","41.5","30.2","37.6"
"15559","216187_x_at","AF222691","AF222691","","","","1144.1","991.4","710.1","1469","884.4"
"15560","216188_at","BC002892","BC002892","MYCN opposite strand","MYCNOS","10408","3.5","2.1","7.6","13.9","5.9"
"15561","216189_at","BC002465","BC002465","","","","3.4","19.3","8.4","11.7","5.7"
"15562","216190_x_at","AA215854","AA215854","integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12)","ITGB1","3688","2.2","10.1","4.1","13.3","0.5"
"15563","216191_s_at","X72501","X72501","T cell receptor delta variable 3","TRDV3","28516","15.4","33","2.7","27.6","18.7"
"15564","216192_at","AL512688","AL512688","fatty acid binding protein 7, brain","FABP7","2173","8.5","5.1","9","15.1","6.8"
"15565","216193_at","X69637","X69637","","","","18.9","10.4","3.1","2.8","4.3"
"15566","216194_s_at","AD001527","AD001527","tubulin folding cofactor B","TBCB","1155","227","429","503","353","417.2"
"15567","216195_at","AF131823","AF131823","ankyrin 2, neuronal","ANK2","287","51.4","13.3","23.9","32.7","4.6"
"15568","216196_at","X69637","X69637","hect domain and RLD 2 pseudogene 5 ///  /// hect domain and RLD 2 pseudogene 8 ///","HERC2P5 /// HERC2P5 /// HERC2P8 /// HERC2P8","","77.7","23.4","26.4","49.3","52.8"
"15569","216197_at","AK021569","AK021569","","","","39.1","28.2","28.5","30.4","52.7"
"15570","216198_at","AK021569","AK021569","","","","16.9","13","17","22.9","12.2"
"15571","216199_s_at","AL109942","AL109942","mitogen-activated protein kinase kinase kinase 4","MAP3K4","4216","200","211.6","181.4","147.5","188.6"
"15572","216200_at","AK025379","AK025379","pleckstrin homology domain containing, family M (with RUN domain) member 1","PLEKHM1","9842","11.1","35.2","10.1","20.2","6.6"
"15573","216201_at","AK025239","AK025239","","","","19.6","2","1.2","4.1","1.8"
"15574","216202_s_at","U15555","U15555","serine palmitoyltransferase, long chain base subunit 2","SPTLC2","9517","39.7","28.7","52.7","40","27.1"
"15575","216203_at","U15555","U15555","serine palmitoyltransferase, long chain base subunit 2","SPTLC2","9517","42.7","21.9","3.4","46.6","26"
"15576","216204_at","BC005092","BC005092","catechol-O-methyltransferase","COMT","1312","23.4","22.1","9.8","7","9.5"
"15577","216205_s_at","AK021947","AK021947","mitofusin 2","MFN2","9927","114.1","115.1","125.7","168.4","161.2"
"15578","216206_x_at","BC005365","BC005365","mitogen-activated protein kinase kinase 7","MAP2K7","5609","61.3","100.1","62.9","68.6","63.7"
"15579","216207_x_at","AW408194","AW408194","immunoglobulin kappa constant","IGKC","3514","316.7","106.3","9.2","108.4","250.4"
"15580","216208_s_at","AU117487","AU117487","activating transcription factor 6 beta","ATF6B","1388","24.7","22.8","5.9","6.6","20.9"
"15581","216209_at","AL137270","AL137270","long intergenic non-protein coding RNA 939","LINC00939","400084","4.4","2.1","1","6.9","1.9"
"15582","216210_x_at","AA046650","AA046650","TRIO and F-actin binding protein","TRIOBP","11078","504","484","464.4","476","417.6"
"15583","216211_at","AL049233","AL049233","","","","34","8.8","6.2","13.7","15.9"
"15584","216212_s_at","AJ010395","AJ010395","dyskeratosis congenita 1, dyskerin /// microRNA 664b /// small nucleolar RNA, H/ACA box 56","DKC1 /// MIR664B /// SNORA56","1736 /// 677835 /// 100847052","13.7","26.6","32.4","17.9","15.3"
"15585","216213_at","AF155113","AF155113","NIMA-related kinase 1","NEK1","4750","52.2","41.2","22.7","42.4","18.2"
"15586","216214_at","AF070602","AF070602","","","","2.2","4.6","4.5","10.1","8.1"
"15587","216215_s_at","AL049748","AL049748","RNA binding protein, fox-1 homolog (C. elegans) 2","RBFOX2","23543","701.9","652.9","610.4","480.1","427.4"
"15588","216216_at","AL122074","AL122074","slit homolog 3 (Drosophila)","SLIT3","6586","41.2","29.6","34.7","26.6","43.8"
"15589","216217_at","AK023546","AK023546","phospholipase C-like 2","PLCL2","23228","45.8","23.8","14.1","80.5","35.4"
"15590","216218_s_at","AK023546","AK023546","phospholipase C-like 2","PLCL2","23228","31.5","48.2","108","47.8","47.3"
"15591","216219_at","AL137716","AL137716","aquaporin 6, kidney specific","AQP6","363","57.7","42.1","22.1","21.9","27.6"
"15592","216220_s_at","X68485","X68485","adenosine A1 receptor","ADORA1","134","67","44.8","44.9","58","49.7"
"15593","216221_s_at","D87078","D87078","pumilio RNA-binding family member 2","PUM2","23369","571","572.1","510.2","420.2","424"
"15594","216222_s_at","AI561354","AI561354","myosin X","MYO10","4651","1.6","6.3","18.5","3.7","1.4"
"15595","216223_at","J05158","J05158","carboxypeptidase N, polypeptide 2","CPN2","1370","13.8","7.5","2.1","18.8","15"
"15596","216224_s_at","AK024083","AK024083","histone deacetylase 6","HDAC6","10013","15.2","56.7","33.7","8","5.8"
"15597","216225_at","R37427","R37427","","","","26.5","11","15.9","7.3","3.1"
"15598","216226_at","Y09321","Y09321","TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa","TAF4B","6875","87.9","36.9","33.8","81.1","47.8"
"15599","216227_at","X81001","X81001","","","","4.5","9.4","16.9","1.4","3.2"
"15600","216228_s_at","AK001538","AK001538","WD repeat and HMG-box DNA binding protein 1","WDHD1","11169","2.5","10","1.8","2","2.4"
"15601","216229_x_at","X81001","X81001","","","","125.2","99.3","67.6","133.6","43.4"
"15602","216230_x_at","M59917","M59917","sphingomyelin phosphodiesterase 1, acid lysosomal","SMPD1","6609","5.1","25.3","51.3","9.1","27.2"
"15603","216231_s_at","AW188940","AW188940","beta-2-microglobulin","B2M","567","7354.5","5765.1","6326.8","5937","5536.2"
"15604","216232_s_at","AI697055","AI697055","GCN1 general control of amino-acid synthesis 1-like 1 (yeast)","GCN1L1","10985","136.3","157.2","165.7","140.3","125.8"
"15605","216233_at","Z22970","Z22970","CD163 molecule","CD163","9332","19.9","33.5","1.6","17.2","15.2"
"15606","216234_s_at","M80335","M80335","protein kinase, cAMP-dependent, catalytic, alpha","PRKACA","5566","43.4","31.9","32.8","32.9","45.7"
"15607","216235_s_at","S81545","S81545","endothelin receptor type A","EDNRA","1909","112","197.1","275.1","151.6","151.3"
"15608","216236_s_at","AL110298","AL110298","solute carrier family 2 (facilitated glucose transporter), member 14 /// solute carrier family 2 (facilitated glucose transporter), member 3","SLC2A14 /// SLC2A3","6515 /// 144195","668.7","512.1","319.2","77","144.4"
"15609","216237_s_at","AA807529","AA807529","minichromosome maintenance complex component 5","MCM5","4174","70","93.6","52.2","58.6","61.7"
"15610","216238_s_at","BG545288","BG545288","fibrinogen beta chain","FGB","2244","28.9","16.5","2.8","29.1","11.1"
"15611","216239_at","U87408","U87408","Bardet-Biedl syndrome 9","BBS9","27241","35.2","8.3","9.5","25","20.5"
"15612","216240_at","M34428","M34428","microRNA 1204 /// Pvt1 oncogene (non-protein coding)","MIR1204 /// PVT1","5820 /// 100302185","36.2","9.6","16.1","6.3","15.4"
"15613","216241_s_at","X57198","X57198","transcription elongation factor A (SII), 1","TCEA1","6917","570","698.8","719.7","620.7","778.9"
"15614","216242_x_at","AW402635","AW402635","polymerase (RNA) II (DNA directed) polypeptide J, 13.3kDa /// polymerase (RNA) II (DNA directed) polypeptide J2 /// polymerase (RNA) II (DNA directed) polypeptide J3 /// polymerase (RNA) II (DNA directed) polypeptide J4, pseudogene /// uroplakin 3B-like","POLR2J /// POLR2J2 /// POLR2J3 /// POLR2J4 /// UPK3BL","5439 /// 84820 /// 246721 /// 548644 /// 100134938","241.9","395.6","448.5","452.8","489.1"
"15615","216243_s_at","BE563442","BE563442","interleukin 1 receptor antagonist","IL1RN","3557","79","37.2","20.5","122.5","74.6"
"15616","216244_at","BE563442","BE563442","interleukin 1 receptor antagonist","IL1RN","3557","0.6","0.6","1.1","1.6","0.4"
